EMPLEADO,REG,CONCEPTO,ACCION,UNIDAD,IMPORTE,PORCENTAJE,FECHA,SEMANA,FECHA_INI,FECHA_FIN,DURACION,FOLIO,CONSECUENCIA,CONTROL
1152415,0,HRS AGENDADA,O,1,,,27/08/2019,,,,,,,
1152415,0,HRS AGENDADA,O,1,,,28/08/2019,,,,,,,
1152415,0,HRS AGENDADA,O,1,,,29/08/2019,,,,,,,
1152415,0,HRS AGENDADA,O,1,,,30/08/2019,,,,,,,
1152415,0,HRS AGENDADA,O,1,,,19/08/2019,,,,,,,
1152415,0,HRS AGENDADA,O,1,,,20/08/2019,,,,,,,
1152415,0,HRS AGENDADA,O,1,,,21/08/2019,,,,,,,
1152415,0,HRS AGENDADA,O,1,,,22/08/2019,,,,,,,
1152415,0,HRS AGENDADA,O,1,,,23/08/2019,,,,,,,
1152415,0,HRS AGENDADA,O,1,,,31/08/2019,,,,,,,
1152415,0,HRS FALTA,O,1,,,31/08/2019,,,,,,,
1152415,0,HRS REPOSICI,O,1,,,21/08/2019,,,,,,,
1152415,0,HRS REPOSICI,O,1,,,23/08/2019,,,,,,,
1152415,0,HRS REPOSICI,O,1,,,27/08/2019,,,,,,,
1152415,0,HRS TRABAJAD,O,1,,,,,,,,,,
1152415,0,RETARDO ENT,O,1,,,19/08/2019,,,,,,,
1152415,0,RETARDO ENT,O,1,,,20/08/2019,,,,,,,
1152415,0,VAC DISFRUTE HRS,,,,,,,24/08/2019,24/08/2019,1,,,
1153926,0,DIAS AGENDAD,O,1,,,01/09/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,19/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,20/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,21/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,22/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,23/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,24/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,25/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,26/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,27/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,28/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,29/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,30/08/2019,,,,,,,
1153926,0,DIAS AGENDAD,O,1,,,31/08/2019,,,,,,,
1153926,0,DIAS TRABA,O,1,,,,,,,,,,
1153931,0,DIAS TRABA,O,1,,,,,,,,,,
1153931,0,FALTA,,,,,,,26/08/2019,26/08/2019,,,,
1153931,0,FALTA,,,,,,,28/08/2019,28/08/2019,,,,
1153931,0,HOR NO TRABA,O,1,,,19/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,01/09/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,25/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,19/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,20/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,21/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,22/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,23/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,26/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,27/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,28/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,29/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,30/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,31/08/2019,,,,,,,
1153931,0,HRS AGENDADA,O,1,,,24/08/2019,,,,,,,
1153931,0,HRS FALTA,O,1,,,26/08/2019,,,,,,,
1153931,0,HRS FALTA,O,1,,,28/08/2019,,,,,,,
1153931,0,HRS REPOSICI,O,1,,,23/08/2019,,,,,,,
1153931,0,HRS REPOSICI,O,1,,,20/08/2019,,,,,,,
1153931,0,HRS REPOSICI,O,1,,,21/08/2019,,,,,,,
1153931,0,HRS REPOSICI,O,1,,,19/08/2019,,,,,,,
1153931,0,HRS REPOSICI,O,1,,,27/08/2019,,,,,,,
1153931,0,HRS TRABAJAD,O,1,,,,,,,,,,
1153931,0,PERM S/G HRS,,,,,,,22/08/2019,22/08/2019,1,,,
1153931,0,RETARDO ENT,O,1,,,21/08/2019,,,,,,,
1153931,0,RETARDO ENT,O,1,,,23/08/2019,,,,,,,
1153931,0,RETARDO ENT,O,1,,,29/08/2019,,,,,,,
1153931,0,RETARDO ENT,O,1,,,30/08/2019,,,,,,,
1164434,0,DIAS TRABA,O,1,,,,,,,,,,
1164434,0,HOR NO TRABA,O,1,,,25/08/2019,,,,,,,
1164434,0,HOR NO TRABA,O,1,,,19/08/2019,,,,,,,
1164434,0,HOR NO TRABA,O,1,,,28/08/2019,,,,,,,
1164434,0,HOR NO TRABA,O,1,,,30/08/2019,,,,,,,
1164434,0,HOR NO TRABA,O,1,,,27/08/2019,,,,,,,
1164434,0,HOR NO TRABA,O,1,,,22/08/2019,,,,,,,
1164434,0,HOR NO TRABA,O,1,,,31/08/2019,,,,,,,
1164434,0,HOR NO TRABA,O,1,,,01/09/2019,,,,,,,
1164434,0,HOR NO TRABA,O,1,,,23/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,24/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,29/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,01/09/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,19/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,20/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,21/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,22/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,23/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,25/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,26/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,27/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,28/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,30/08/2019,,,,,,,
1164434,0,HRS AGENDADA,O,1,,,31/08/2019,,,,,,,
1164434,0,HRS DOMINGO,O,1,,,01/09/2019,,,,,,,
1164434,0,HRS DOMINGO,O,1,,,25/08/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,30/08/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,19/08/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,23/08/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,28/08/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,22/08/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,31/08/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,01/09/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,25/08/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,26/08/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,27/08/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,20/08/2019,,,,,,,
1164434,0,HRS NOCT 02,O,1,,,21/08/2019,,,,,,,
1164434,0,HRS REPOSICI,O,1,,,21/08/2019,,,,,,,
1164434,0,HRS REPOSICI,O,1,,,30/08/2019,,,,,,,
1164434,0,HRS TRABAJAD,O,1,,,,,,,,,,
1164434,0,RETARDO ENT,O,1,,,23/08/2019,,,,,,,
1164434,0,RETARDO ENT,O,1,,,27/08/2019,,,,,,,
1164434,0,RETARDO ENT,O,1,,,31/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,01/09/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,19/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,20/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,21/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,22/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,23/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,24/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,25/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,26/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,27/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,28/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,29/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,30/08/2019,,,,,,,
1164464,0,DIAS AGENDAD,O,1,,,31/08/2019,,,,,,,
1164464,0,DIAS TRABA,O,1,,,,,,,,,,
1164464,0,INC ENF GENERA,,,,,,,27/08/2019,30/08/2019,,,2,1
1164464,0,RETARDO ENT,O,1,,,19/08/2019,,,,,,,
1164464,0,RETARDO ENT,O,1,,,20/08/2019,,,,,,,
1164464,0,RETARDO ENT,O,1,,,21/08/2019,,,,,,,
1164464,0,RETARDO ENT,O,1,,,22/08/2019,,,,,,,
1164464,0,RETARDO ENT,O,1,,,23/08/2019,,,,,,,
1164464,0,RETARDO ENT,O,1,,,26/08/2019,,,,,,,
1164464,0,RETARDO SAL,O,1,,,19/08/2019,,,,,,,
1164464,0,RETARDO SAL,O,1,,,20/08/2019,,,,,,,
1164464,0,RETARDO SAL,O,1,,,21/08/2019,,,,,,,
1164464,0,RETARDO SAL,O,1,,,22/08/2019,,,,,,,
1164464,0,RETARDO SAL,O,1,,,23/08/2019,,,,,,,
1165432,0,DIAS TRABA,O,1,,,,,,,,,,
1165432,0,HOR NO TRABA,O,1,,,21/08/2019,,,,,,,
1165432,0,HOR NO TRABA,O,1,,,26/08/2019,,,,,,,
1165432,0,HOR NO TRABA,O,1,,,28/08/2019,,,,,,,
1165432,0,HOR NO TRABA,O,1,,,22/08/2019,,,,,,,
1165432,0,HOR NO TRABA,O,1,,,27/08/2019,,,,,,,
1165432,0,HOR NO TRABA,O,1,,,29/08/2019,,,,,,,
1165432,0,HOR NO TRABA,O,1,,,19/08/2019,,,,,,,
1165432,0,HOR NO TRABA,O,1,,,30/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,01/09/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,24/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,25/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,31/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,19/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,20/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,21/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,22/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,23/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,26/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,27/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,28/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,29/08/2019,,,,,,,
1165432,0,HRS AGENDADA,O,1,,,30/08/2019,,,,,,,
1165432,0,HRS REPOSICI,O,1,,,30/08/2019,,,,,,,
1165432,0,HRS TRABAJAD,O,1,,,,,,,,,,
1165432,0,RETARDO ENT,O,1,,,19/08/2019,,,,,,,
1165432,0,RETARDO ENT,O,1,,,20/08/2019,,,,,,,
1165439,0,DIA DOMINGO,O,1,,,01/09/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,01/09/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,19/08/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,20/08/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,21/08/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,22/08/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,23/08/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,24/08/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,26/08/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,27/08/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,28/08/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,29/08/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,30/08/2019,,,,,,,
1165439,0,DIAS AGENDAD,O,1,,,31/08/2019,,,,,,,
1165439,0,DIAS TRABA,O,1,,,,,,,,,,
1165439,0,RETARDO ENT,O,1,,,20/08/2019,,,,,,,
1165439,0,RETARDO ENT,O,1,,,21/08/2019,,,,,,,
1165439,0,RETARDO ENT,O,1,,,22/08/2019,,,,,,,
1165439,0,RETARDO ENT,O,1,,,23/08/2019,,,,,,,
1165439,0,RETARDO ENT,O,1,,,26/08/2019,,,,,,,
